GEOID,ch_1mi,ch_range
46039,0,451.1503829
46041,0,58.87074131
46043,0,62.94061105
46045,0,58.54901961
46047,0.624609433,55.62713882
46049,0,61.38272138
46051,0,406.1048421
46053,0,68.06081565
46055,0,49.69509044
46057,0,125.9474115
46059,0,45.74184073
46061,0,71.9865615
46063,0,62
46065,0.816799544,48.39140091
46067,0,120.3461959
46069,0,37.26694329
46071,0,46.57645631
46073,0,56.59631658
46075,0,45
46077,0,101.3235413
46079,0,93.61230093
46081,1.432535069,49.40370456
46083,2.855978399,169.4745699
46085,0,43.8201514
46087,0,93.8621685
46089,0,56.48186528
46091,0,107.1442327
46093,0.072755693,46.01591531
46095,0,47.7157385
46097,0,81.56348848
46099,5.431266368,134.285765
46101,0,197.133067
46102,0,51.1501716
46103,8.12338228,45.01738605
46105,0,60.43658211
46107,0,39.43617482
46109,0,154.8954413
46111,0,64.3296796
46115,0,73.98136067
46117,0.833551341,52.66710268
46119,0,50.44053208
46121,0,45.81111758
46123,0,52.14941263
46125,0,183.766006
46127,1.444345105,279.3101092
46129,0,40.16534708
46135,0,193.6429702
46137,0,55.65052403
47001,2.809927725,2072.820841
47003,0.315691603,1679.620921
47005,0,600.4573235
47007,0,2160.779894
47009,4.538745528,2185.387167
47011,0.564054843,2174.541038
47013,0,1527.254081
47015,0,1879.677543
47017,0,548.4429798
47019,1.282009495,1022.663183
47021,0.228372678,740.8433854
47023,0,572.1971611
47025,0,1227.170924
47027,0,919.5600785
47029,0.343017571,1938.705199
47031,1.234328145,1931.639244
47033,0,533.4683438
47035,0.618435084,2151.002949
47037,56.95291366,730.7786949
47039,0,660.9092
47041,0.442349781,1685.70379
47043,1.781718554,674.173488
47045,0.55280772,502.4438053
47047,0,500.616665
47049,0.224178212,1446.368324
47051,0.388080669,1972.764828
47053,0,533.5688411
47055,0,1133.175424
47057,0.053463985,1615.198599
47059,0.762916745,1233.631455
47061,0,2030.604667
47063,0.377673351,1350.805611
47065,16.76375995,2106.713982
47067,0,1137.989495
47069,0,537.1938448
47071,0.858172609,648.8206897
47073,0.115766282,1073.672759
47075,0,519.8135242
47077,0,580.6462298
47079,1.056215311,556.744442
47081,0.045209258,680.3093496
47083,0,705.8920863
47085,0,632.9158571
47087,0.072660831,1046.84397
47089,0.777334663,1929.822809
47091,0,1167.697663
47093,13.25466339,2013.812377
47095,0,615.0296989
47097,0,516.6590759
47099,0.338168113,704.7329374
47101,0,685.9002555
47103,0,1904.744599
47105,1.847937708,2198.310764
47107,0.191358256,2180.863931
47109,0,589.3701867
47111,0.485459352,852.3299736
47113,3.428953985,525.413183
47115,0.296169559,2042.162226
47117,0,1101.391361
47119,2.149278656,717.7502616
47121,0,2194.178393
47123,0,2195.483054
47125,3.248580432,674.6342735
47127,0,1954.035335
47129,0,2193.09402
47131,0,607.6818706
47133,0.348428127,1285.500158
47135,0.327930175,671.8819202
47137,0.508484609,1055.09925
47139,0.48301303,2213.838698
47141,5.002177179,1340.303787
47143,0,2168.610059
47145,0.431812642,2205.298476
47147,0,781.2224367
47149,11.56186698,842.9359781
47151,0,1417.253315
47153,0,2109.193224
47155,8.134378157,2078.632618
47157,5.18623847,199.8372174
47159,0.466074476,984.6491017
47161,0,694.3643474
47163,2.51700305,990.5964478
47165,1.887436061,809.9602781
47167,0,390.6562977
47169,0,859.6203483
47171,0.603894282,1139.508501
47173,0,1944.641325
47175,0.522105625,2145.455187
47177,1.315345,1977.023187
47179,2.846904729,1008.376701
47181,0,674.4602116
47183,0.39991611,546.0910807
47185,0.330933658,2039.915901
47187,15.18804544,718.0989629
47189,2.520881341,838.6179127
48001,0.317298893,1786.812352
48003,0,34.13688484
48005,0.451520334,1038.411299
48007,2.213501239,1277.503757
48009,0.580877313,860.540096
48011,0,54.62974359
48013,0,934.0540104
48015,0.057272849,1409.250903
48017,0,39.15615963
48019,0.43083004,915.420729
48021,0.217264132,1433.792063
48023,0,844.2460674
48025,0,1295.774847
48027,2.490340174,1928.284681
48029,25.25551716,934.1433582
48031,0.659677832,1172.977073
48033,0,51
48035,0,1640.077979
48037,1.089647732,645.3346436
48039,4.884617266,1129.536844
48041,9.886336529,1895.438441
48043,0,17.2518687
48045,0,64.35756677
48047,0,269.6538028
48049,0,1528.551594
48051,0,1961.886385
48053,0.867838816,1439.657735
48055,0.179087746,1395.381157
48057,1.261201677,1369.446437
48059,0,1222.521097
48061,1.276297867,50.8215405
48063,0,764.7871387
48065,0,51.13647809
48067,0,758.9779348
48069,0,42.90927126
48071,0.323788495,867.6754128
48073,0,1282.742477
48075,1.672253775,177.2070924
48077,0.296342398,873.3580046
48079,0,40
48081,0,170.0773196
48083,0,1472.162903
48085,24.92319276,797.4215397
48087,0,183.4096632
48089,0.474598492,1405.126329
48091,2.120943319,1222.836168
48093,0,1548.113187
48095,0,939.7538105
48097,0.079153062,885.8912882
48099,0.020363607,1786.260625
48101,0,174.5
48103,0,35
48105,1.468906572,196.3015031
48107,0,52.34903529
48109,1.310123683,57.34493816
48111,0,60.39521452
48113,36.5812744,799.3543842
48115,0,39.30352557
48117,0,38.25535801
48119,0,841.1823005
48121,15.72211004,810.7044865
48123,0.599050304,1397.688282
48125,0.521081577,56.1695692
48127,0.755179828,770.2602619
48129,0,81.47603256
48131,0,659.2168126
48133,0.534966373,1352.630871
48135,0,32.08558189
48137,0,869.9135802
48139,0.368166522,1369.538154
48141,6.249142386,55.018009
48143,0,1414.667598
48145,0,2035.618656
48147,0,910.8082235
48149,0.177288391,1415.777082
48151,0,121.2793311
48153,0,50.98011069
48155,0,587
48157,7.982968597,1234.330917
48159,0,777.3494009
48161,0,1847.614718
48163,0,889.0344276
48165,0,43.93746738
48167,6.268184242,718.1647186
48169,0,49.92932979
48171,2.154267287,918.9433403
48173,0,53.34761576
48175,0,1402.908683
48177,0.330948723,1401.373584
48179,0,68.79390835
48181,2.332120096,898.169052
48183,1.169129601,821.3837325
48185,1.761310507,1643.098815
48187,2.725848003,1284.189499
48189,0,44.3534949
48191,0,138.7381818
48193,0.201683661,1587.477354
48195,0,49.73283005
48197,0,420.6718039
48199,0.79323872,580.6535846
48201,26.54244266,1132.583591
48203,0.517904639,766.5825807
48205,0,71.81961346
48207,0,707.1474348
48209,6.231605685,1361.565995
48211,0,180.1768777
48213,0.139211165,1364.198636
48215,2.638374614,54.00027406
48217,0.478938769,1537.860146
48219,0,41.08318107
48221,0.848029988,1375.679134
48223,0.453279939,787.96859
48225,0,1836.588266
48227,0,34.43619695
48229,0,57.55451248
48231,0.301313902,794.4578387
48233,0,48.01293532
48235,0,301.0186735
48237,0,898.0721197
48239,0.118809877,1391.483808
48241,0.088268376,606.7885664
48243,0.456124722,48.54387528
48245,1.304018393,567.439574
48247,0,266.0555234
48249,0,705.519046
48251,1.149878326,1370.43176
48253,0,634.2139982
48255,0,1383.651187
48257,0.380192924,863.882566
48259,2.20988767,943.0606054
48261,0,221
48263,0,60
48265,3.999003736,893.8899128
48267,1.043657143,879.6921143
48269,0,332
48271,0,809.831791
48273,1.713848657,289.2628153
48275,0,771.0195705
48277,0,915.6716025
48279,0,37.25833461
48281,0.465487897,1712.721445
48283,0,877.350682
48285,0,1401.008519
48287,0.540177012,1726.729941
48289,0.068917749,1898.973045
48291,0,994.1853829
48293,0,1875.507533
48295,0,169.8639806
48297,0.297412731,1007.092402
48299,0.782770837,1223.465365
48301,0,72
48303,3.480680433,38.99395574
48305,0,46.92694529
48307,0.627352572,1119.225596
48309,3.73983743,1900.303269
48311,0,911
48313,0.506664806,1914.582804
48315,0,750.4782217
48317,0,39
48319,0,1001.033663
48321,0.956511103,1350.61159
48323,0.783710283,247.2647595
48325,0,901.5850518
48327,0,900.1859583
48329,2.413681543,33.52983567
48331,0,2036.721821
48333,0,1561.785319
48335,0,49.2903343
48337,0,882.9606925
48339,8.271796445,1189.719796
48341,1.451462044,50.02985498
48343,0,781.9997572
48345,0,70.95301028
48347,0.502335587,1149.017087
48349,0.471227893,1656.703305
48351,0,610.2911227
48353,1.494127911,96.58090061
48355,5.399057299,382.2612336
48357,0.874331281,54.93600485
48359,0,44.07203791
48361,0.316761364,594.4991883
48363,0,1214.90737
48365,0,1025.919262
48367,0.584714728,1135.235484
48369,0,36.33291835
48371,1.028807631,23.20661367
48373,0.215930615,1080.353564
48375,2.061264505,40.64750725
48377,0.260575793,22.38087544
48379,0,794.7358553
48381,2.78301533,40.57128782
48383,0.627456187,61.21879979
48385,0,863.5838437
48387,0,872.4202229
48389,1.914318796,53.8582272
48391,0,1387.683678
48393,0,128
48395,0,2045.561659
48397,6.007719298,794.1044329
48399,0.286964981,926.5469844
48401,0,1085.692395
48403,0,609.6432665
48405,0,723.7002421
48407,0,1257.934066
48409,0.245292598,1107.117577
48411,0,1542.271819
48413,0,859.5910973
48415,0,49.82101903
48417,0,908.517168
48419,0,969.8349761
48421,0,45.51083388
48423,3.397690543,889.4508263
48425,0,1414.612637
48427,0,55.06423351
48429,0,1008.232528
48431,0,66
48433,0,286.703966
48435,0,859.5942526
48437,0,43.40942861
48439,16.14064684,920.7928482
48441,1.899717134,464.9026549
48443,0,41
48445,0,39.41408769
48447,0,833.7973333
48449,0.535234951,764.2620991
48451,0.686341607,233.4380547
48453,108.8376716,1381.484766
48455,0,1779.882565
48457,0,600.7173388
48459,0.045039385,801.2037887
48461,0,38.10243769
48463,0.690062828,866.4495334
48465,0.763005427,241.4316986
48467,0.137645167,858.151206
48469,2.581167702,1382.139194
48471,3.139345736,1635.676921
48473,1.025118413,1392.847126
48475,0.610131971,29.81609195
48477,1.81902197,1459.003515
48479,1.986225063,241.6452353
48481,0.271429257,1385.254271
48483,0.475033738,180.3304415
48485,2.410422689,844.8090183
48487,0.811276244,827.6893922
48489,0,59.83472618
48491,19.22448228,1665.761805
48493,0.182837757,1299.779345
48495,0,33.27371516
48497,0,877.7321607
48499,0,795.6988725
48501,0,46.62819322
48503,0,840.0216024
48505,0,134.0063189
48507,0,853.0689019
49001,1.332575068,709.0861389
49003,3.628082179,848.788128
49005,13.47043598,845.4748211
49007,2.684427234,891.2096466
49009,0,987
49011,15.33305584,828.2689324
49013,0,943.8788471
49015,0.273294386,889.3320131
49017,0,194.6328
49019,7.929263766,359.5802227
49021,4.731297509,329.1341349
49023,0.544781898,847.1281081
49025,5.402977279,371.154479
49027,0.592069737,868.690658
49029,0,841.0288703
49031,0,757.6647059
49033,0,847.2173913
49035,100.0982521,822.5685347
49037,0.648904871,225.9869892
49039,0,879.8705499
49041,2.69774156,854.6462398
49043,7.081142035,822.2766795
49045,0.186076857,825.79501
49047,0.601718155,1027.357091
49049,29.16268548,827.1388997
49051,4.571808913,835.5220706
49053,8.11249833,369.518071
49055,0,833.5533729
49057,21.12291409,836.3370011
50001,4.46969984,3701.570709
50003,5.222783248,5717.39844
50005,1.244713092,3309.464715
50007,37.85495123,1960.984757
50009,0,2968.331769
50011,1.416925419,1643.152085
50013,0.240424028,1602.840565
50015,3.491133354,2581.872084
50017,1.054098985,3975.85883
50019,1.378199158,1837.28242
50021,5.31810959,4418.140602
50023,11.0704025,3501.708413
50025,5.258585906,5437.962067
50027,4.881774202,4425.869779
51001,0.353961916,2869.809337
51003,13.2985508,2856.848887
51005,0.466001331,1880.85835
51007,0,2906.07818
51009,1.643917941,2432.376219
51011,0,2567.386872
51013,279.6461211,3414.612052
51015,2.367716556,2808.432822
51017,0.352636535,2471.523305
51019,1.75661369,1817.362046
51021,0.07972845,1269.81544
51023,1.232236842,1477.603738
51025,0.225146915,2247.611104
51027,0,1030.01703
51029,0,2889.638965
51031,2.747716854,2180.926488
51033,0.06919329,3053.079428
51035,0.175821604,1280.54144
51036,0,2851.692175
51037,0,2385.085083
51041,6.103362984,2842.98264
51043,1.506000828,3441.715202
51045,0,1401.891436
51047,0.676268412,3001.820314
51049,0.498530753,2897.626001
51051,0,1032.599215
51053,0.106637384,2832.897093
51057,0.418978102,3074.221624
51059,54.9831831,3343.977413
51061,1.76883715,3254.101559
51063,0.492261829,1329.229164
51065,0.816135154,2922.766643
51067,0.251765041,1309.472035
51069,4.072955232,3162.317987
51071,0.432040573,1183.398628
51073,0.41684064,2746.694154
51075,6.723968984,2955.093601
51077,0,1311.446361
51079,0.231681362,2932.552346
51081,0.746119442,2293.675261
51083,0.796355154,1614.195393
51085,3.890705664,2896.136965
51087,34.32687018,2843.375338
51089,0.256505722,1342.894694
51091,0,2804.523615
51093,0.477187593,2578.204948
51095,6.974576494,2741.225879
51097,0,3037.580944
51099,0.880392818,3200.806102
51101,0,3014.251222
51103,1.221691933,2827.861033
51105,0,1016.607807
51107,26.21748431,3423.457408
51109,0.230234081,3007.076008
51111,0,2440.608183
51113,0.584948516,3055.758177
51115,0.072374429,2759.375114
51117,0.205363536,1974.769446
51119,0.254275512,2763.293272
51121,8.507507995,1267.135053
51125,0.481974075,2858.359371
51127,0.327431645,2888.825863
51131,0,2476.175461
51133,0.344745288,3114.04477
51135,0.33615856,2722.624267
51137,0.65447522,2979.650448
51139,1.363632554,2929.682214
51141,0.139694224,1383.169762
51143,0.776200568,1413.641497
51145,0.42556319,2943.417769
51147,2.074436484,2645.345186
51149,2.890212055,2844.346365
51153,9.1926295,3254.257948
51155,0.261894292,1202.134963
51157,0.583016304,3212.95625
51159,0,3143.243995
51161,6.924508252,1278.796266
51163,2.196629708,2379.31591
51165,3.337609998,2765.233725
51167,0,1046.576753
51169,0.165939065,1012.289509
51171,1.628852927,2913.572501
51173,0.332001703,1169.619241
51175,0,2339.83353
51177,6.292672423,2912.500895
51179,5.24019709,3129.928042
51181,0,2779.854467
51183,0.053204785,2714.793965
51185,0.076648625,1095.291085
51187,2.470868432,3087.844565
51191,1.058402,1040.885788
51193,0.514519107,3176.103732
51195,0,980.9232488
51197,1.277667537,1270.702245
51199,13.53317054,2671.924593
51510,149.4874707,3391.592158
51520,3.386892549,1002.344041
51530,0,2345.934538
51540,27.97189572,2816.734375
51550,9.630529123,1821.897143
51570,4.343227449,2851.329399
51580,0,1441.048647
51590,3.901347497,1294.494664
51595,2,2111.266272
51600,40.82717056,3372.569106
51610,117.1619261,3412.829618
51620,0,2024.377792
51630,14.90832444,2946.343439
51640,0,1257.231334
51650,9.311669096,2482.229365
51660,14.51084805,2631.627787
51670,4.902577778,2831.640933
51678,6,2141.744899
51680,10.6367173,2145.295826
51683,11.21007359,3248.297602
51685,12.97806018,3276.032425
51690,0.877906057,1288.608097
51700,14.90349812,2572.444143
51710,23.31221858,2021.616046
51720,0,994.861678
51730,3.510311455,2770.050307
51735,2.006765118,2685.024915
51740,17.07170312,2077.463948
51750,3,1186.83867
51760,59.81355215,2812.954396
51770,13.98280906,1254.761678
51775,6.022854883,1267.814709
51790,10.95733982,2825.257908
51800,1.49022247,2193.618769
51810,14.90955505,1695.086304
51820,3.399192825,2763.490942
51830,14.40568046,2712.806838
51840,7.88983233,3093.89578
53001,0.396812506,1152.781088
53003,0.729590034,243.0994434
53005,6.326153999,764.3221134
53007,8.397649146,1649.505316
53009,4.339674695,1410.665987
53011,23.0826372,2103.496176
53013,2.279821074,278.7164513
53015,3.923689333,2169.803965
53017,9.242968015,1662.748024
53019,0,456.9913646
53021,4.731247532,521.3968681
53023,0,268.4526129
53025,2.074238474,1519.557704
53027,0.951239681,2047.221882
53029,1.663736681,1439.001687
53031,3.157517675,1541.370024
53033,128.2248794,1936.020251
53035,8.681403261,1952.74642
53037,2.62560248,2083.031255
53039,1.821174337,2152.006348
53041,2.011292962,2139.091112
53043,0.172568021,621.8013418
53045,0.499372379,2044.636668
53047,0.374952471,1377.447529
53049,0.597848199,2081.128837
53051,0.238298499,223.3667942
53053,25.91367162,2057.126341
53055,3.546451955,1355.987908
53057,8.548900676,1385.443174
53059,0.758189148,2163.593482
53061,24.7638817,1576.662327
53063,18.68305149,250.9043225
53065,0.312736277,234.0587845
53067,23.54174248,2082.491862
53069,1.701482168,2157.623668
53071,10.88993995,281.7705026
53073,12.21026285,1353.801397
53075,4.156443512,255.26478
53077,7.594919589,2069.188483
54001,0,2634.494832
54003,1.590834502,3413.724219
54005,0,1069.300406
54007,0.25940707,1321.204889
54009,0,1237.143534
54011,2.399279959,937.0865121
54013,0,1325.191649
54015,0,1171.679498
54017,0,1432.173785
54019,0.218163251,825.7113282
54021,0,1315.453701
54023,0,2856.837613
54025,0.478749319,1056.981802
54027,0.376759355,2992.912676
54029,0,1219.431005
54031,1.376314454,2898.397201
54033,1.672626442,1700.929651
54035,0.268363838,1313.370333
54037,2.469414286,3478.761533
54039,3.297695206,1004.820108
54041,0.783574638,1603.299988
54043,0,1040.742785
54045,0.526217286,1110.927622
54047,0,1060.709727
54049,0.029342201,2102.111109
54051,0.143074434,1293.20343
54053,0.093632959,1279.632772
54055,0.737864241,1072.527253
54057,0.378932969,2897.830961
54059,0,1107.501932
54061,7.12246224,2410.812422
54063,0,1247.827188
54065,1.677752809,3321.284438
54067,0,1122.26741
54069,2.211677612,1221.196776
54071,0,2785.485218
54073,0,1427.442001
54075,0.065020282,2220.32367
54077,0,2889.929902
54079,1.298618472,1116.227069
54081,0.829903831,676.9729222
54083,0,2405.72329
54085,0,1410.877501
54087,0,1360.943099
54089,0.490558615,1069.228403
54091,0.53874056,2562.200928
54093,0.5519228,2828.686591
54095,0,1393.393201
54097,0.522187232,2241.628236
54099,0.642170605,1016.148028
54101,0,1763.498371
54103,0,1414.394807
54105,0,1443.012838
54107,3.26120137,1348.693555
54109,0.642412638,953.0958353
55001,0,985.1283155
55003,0,493.4027313
55005,0.095458368,631.5192112
55007,0.29288176,474.9789899
55009,6.205374792,686.5901835
55011,0,828.94506
55013,0,620.0782399
55015,3.735946405,1274.487331
55017,0.443054149,756.4502532
55019,0.236327449,841.5746221
55021,0.529102929,1392.477455
55023,0.7636026,1172.937976
55025,33.04540435,1394.416205
55027,0.534207311,1464.862406
55029,2.840121647,580.1313493
55031,3.344115686,527.1719889
55033,1.3124653,663.004597
55035,10.14564207,785.8507471
55037,0,240.2949907
55039,1.160792565,1434.897354
55041,0,362.1940464
55043,1.014582121,1355.093775
55045,0.022288665,1475.292145
55047,0.470144095,1336.429946
55049,0,1422.26316
55051,0.843458355,362.7284733
55053,0,917.1026464
55055,0.893643104,1501.664227
55057,0.332180581,1055.830207
55059,5.302394111,1582.385247
55061,0,829.3757721
55063,4.439264437,909.0469924
55065,0.324781201,1483.10862
55067,0.503939062,460.417071
55069,0.470401271,529.3737855
55071,1.264836598,1345.995606
55073,2.932767465,588.5804923
55075,0.459218099,452.0695078
55077,0,1290.745709
55078,0,514.2010512
55079,26.22860258,1494.184842
55081,1.65921352,1023.043506
55083,0.182360708,559.8820966
55085,0.40651071,254.4793968
55087,8.376552891,878.1806144
55089,2.995514639,1535.3484
55091,0.068034706,797.01088
55093,0.582553855,655.1968537
55095,0.213506625,633.3164252
55097,4.343975036,587.7546525
55099,0.102164632,659.6008539
55101,1.402095385,1536.878714
55103,0.659926471,1251.756261
55105,2.195290774,1515.329535
55107,0.323149069,662.5419923
55109,1.533588995,641.2157588
55111,0.721505175,1344.743484
55113,0.043151059,596.617224
55115,0,538.7500061
55117,3.236183479,1496.418169
55119,0,788.6350394
55121,0,851.1531583
55123,0.490620631,1059.500439
55125,0,232.0384072
55127,1.504753799,1564.123047
55129,0,617.6154776
55131,0.891167204,1507.265375
55133,5.627860827,1503.406351
55135,0.73461184,686.8547758
55137,0.290155013,1022.453455
55139,5.890776017,1164.356901
55141,0.294161225,779.2796329
56001,1.709755845,1313.065384
56003,0,73.31001778
56005,0.5983432,51.68946718
56007,0.539972136,963.9740596
56009,0.558589799,230.9768097
56011,0,49.87709944
56013,0.901563798,67.57160485
56015,0,1018.998196
56017,0,70.00725275
56019,0.884597323,63.182085
56021,3.728463212,1273.074613
56023,0,789.1438391
56025,1.168671238,112.1575181
56027,0,137.1998317
56029,0.753117207,78.37317665
56031,1.262715819,1062.605926
56033,1.864164227,36.56633878
56035,0.151039027,520.3380639
56037,1.649197269,863.4770714
56039,10.78489467,137.4457955
56041,0.558898596,851.7299009
56043,0,66.22236228
56045,0,50.44626909
72001,0,0
72003,0,0
72005,0,0
72007,0.113329117,0
72009,0,0
72011,0,0
72013,0,0
72015,0,0
72017,0,0
72019,0,0
72021,1.825245401,0
72023,0,0
72025,0.117963609,0
72027,0,0
72029,0.421808511,0
72031,0.931000545,0
72033,2.187146595,0
72035,0,0
72037,0,0
72039,0,0
72041,0,0
72043,0,0
72045,0,0
72047,0,0
72049,0,0
72051,0,0
72053,0,0
72054,0,0
72055,0,0
72057,0,0
72059,0,0
72061,3.3923012,0
72063,0.055763824,0
72065,0,0
72067,0,0
72069,0,0
72071,0,0
72073,0,0
72075,0,0
72077,0,0
72079,0,0
72081,0,0
72083,0,0
72085,0,0
72087,0.905778096,0
72089,0,0
72091,0,0
72093,0,0
72095,0,0
72097,0,0
72099,0,0
72101,0,0
72103,0,0
72105,0,0
72107,0,0
72109,0,0
72111,0,0
72113,0,0
72115,0,0
72117,0,0
72119,0.821639223,0
72121,0,0
72123,0,0
72125,0,0
72127,2.253565497,0
72129,0,0
72131,0,0
72133,0,0
72135,0,0
72137,0.032496579,0
72139,1.656750396,0
72141,0,0
72143,0,0
72145,0,0
72147,0,0
72149,0,0
72151,0,0
72153,0,0
